instructions,LLC-stores,L1-icache-load-misses,branch-load-misses,node-load-misses,rd_req,rd_bytes,wr_req,wr_bytes,flush_operations,rd_total_times,wr_total_times,flush_total_times,label
35329334,3752,65691,135010,9,0,0,0,0,0,0,0,0,0
14719499,402,478718,88466,4,0,0,0,0,0,0,0,0,0
4881202,12856,335280,111505,7,0,0,9,139264,4,0,10810332,3328918,0
11027872,7980,451143,85445,6,0,0,0,0,0,0,0,0,0
5029033,11953,332192,61847,7,0,0,0,0,0,0,0,0,0
7410639,6550,522876,64116,7,0,0,0,0,0,0,0,0,0
17691931,9819,371797,50449,4,0,0,0,0,0,0,0,0,0
40462442,3807,396033,50113,2,0,0,0,0,0,0,0,0,0
12091448,3914,175735,4516,4,0,0,0,0,0,0,0,0,0
127575,2955,68456,14026,1,0,0,0,0,0,0,0,0,0
1101085,1555,57037,37099,3,0,0,0,0,0,0,0,0,0
2436461,2213,241493,13784,4,0,0,0,0,0,0,0,0,0
2141530,5350,131974,67642,2,0,0,0,0,0,0,0,0,0
7299208,2060,328328,104646,4,0,0,0,0,0,0,0,0,0
11943365,6317,474103,70285,3,0,0,0,0,0,0,0,0,0
8576993,11556,350553,73342,8,1,16384,0,0,0,70881,0,0,0
19509279,5485,462200,23363,7,0,0,0,0,0,0,0,0,0
325886,6973,186492,3520,0,0,0,0,0,0,0,0,0,0
50743686,3856,32148,16587,0,0,0,0,0,0,0,0,0,0
14390526,681,34714,7059,0,0,0,0,0,0,0,0,0,0
81961,1122,20784,3305,0,0,0,0,0,0,0,0,0,0
30984,0,4424,527,0,0,0,0,0,0,0,0,0,0
54976,0,6887,521,0,0,0,0,0,0,0,0,0,0
34856,300,4199,1564,0,0,0,0,0,0,0,0,0,0
28402,0,4907,561,0,0,0,0,0,0,0,0,0,0
56038,63,7337,1281,0,0,0,0,0,0,0,0,0,0
28411,0,4293,569,0,0,0,0,0,0,0,0,0,0
34023,3,4819,549,0,0,0,0,0,0,0,0,0,0
2866212,2011,217357,8111,0,0,0,0,0,0,0,0,0,0
9857320,4857,204571,63004,0,0,0,0,0,0,0,0,0,0
30466,2727,4858,11989,0,0,0,0,0,0,0,0,0,0
170842,721,47237,7062,0,0,0,0,0,0,0,0,0,0
30984,0,4628,517,0,0,0,0,0,0,0,0,0,0
28408,0,4701,516,0,0,0,0,0,0,0,0,0,0
4065554,3469,153821,29422,0,0,0,0,0,0,0,0,0,0
8791398,2599,169642,37062,6,0,0,0,0,0,0,0,0,0
59315974,765,10828,6587,0,0,0,0,0,0,0,0,0,0
12842852,2259,75068,12849,3,0,0,0,0,0,0,0,0,0
28402,4,4833,523,0,0,0,0,0,0,0,0,0,0
1368317,547,83819,4025,0,0,0,0,0,0,0,0,0,0
11337029,6982,207571,38775,4,0,0,0,0,0,0,0,0,0
4081136,7947,288624,60762,3,0,0,0,0,0,0,0,0,0
8114715,5836,286906,50580,14,0,0,0,0,0,0,0,0,0
16455176,9186,651858,108389,4,0,0,0,0,0,0,0,0,0
3380940,13931,586835,132705,0,0,0,0,0,0,0,0,0,0
14976477,8811,492403,81707,0,0,0,0,0,0,0,0,0,0
14163882,5278,447107,54028,0,0,0,0,0,0,0,0,0,0
28402,5,4535,565,0,0,0,0,0,0,0,0,0,0
59289,219,8052,1580,0,0,0,0,0,0,0,0,0,0
28405,0,4371,529,0,0,0,0,0,0,0,0,0,0
28797,0,4262,533,0,0,0,0,0,0,0,0,0,0
55628,247,8266,1397,0,0,0,0,0,0,0,0,0,0
28405,0,4253,568,0,0,0,0,0,0,0,0,0,0
136464,0,15924,520,0,0,0,0,0,0,0,0,0,0
3884694,2378,254277,21502,9,0,0,0,0,0,0,0,0,0
17964976,4805,97957,40797,5,0,0,0,0,0,0,0,0,0
27948555,2830,173190,57189,3,0,0,0,0,0,0,0,0,0
6456754,6673,465690,108008,10,0,0,0,0,0,0,0,0,0
10848374,7288,404782,89057,5,0,0,0,0,0,0,0,0,0
10217728,6161,390910,100836,5,0,0,0,0,0,0,0,0,0
13982030,5350,140575,93457,1,0,0,2,86016,0,0,875756,0,0
9934166,2222,303396,3851,6,0,0,3,12288,0,0,9886541,0,0
6928809,5615,344382,76416,8,0,0,0,0,0,0,0,0,0
10797013,4446,414996,66795,4,0,0,0,0,0,0,0,0,0
11062962,2829,584003,105557,6,0,0,0,0,0,0,0,0,0
27252589,8122,90415,85649,1,0,0,0,0,0,0,0,0,0
28857577,14169,60973,96979,1,0,0,0,0,0,0,0,0,0
35881002,1316,152322,112326,4,0,0,0,0,0,0,0,0,0
14428098,1571,566032,98455,8,0,0,0,0,0,0,0,0,0
9852018,23700,483842,36866,5,0,0,0,0,0,0,0,0,0
9174172,11594,563790,82533,9,0,0,0,0,0,0,0,0,0
14219042,8050,492213,112643,2,0,0,0,0,0,0,0,0,0
29177691,6932,249635,65598,9,0,0,0,0,0,0,0,0,0
17395578,2791,264627,29330,3,0,0,0,0,0,0,0,0,0
53167411,8783,73203,203984,3,0,0,0,0,0,0,0,0,0
49694634,8755,51065,310382,2,0,0,0,0,0,0,0,0,0
61269620,6352,19574,464484,1,0,0,0,0,0,0,0,0,0
60523221,3974,5418,559426,0,0,0,0,0,0,0,0,0,0
62653585,2575,63851,684112,1,0,0,0,0,0,0,0,0,0
57522653,4568,33067,545323,0,0,0,0,0,0,0,0,0,0
66107012,3861,49370,361082,0,0,0,0,0,0,0,0,0,0
89904859,5745,39283,511004,0,0,0,0,0,0,0,0,0,0
70660825,9632,83087,370080,4,0,0,0,0,0,0,0,0,0
65494227,5199,124292,318962,5,0,0,0,0,0,0,0,0,0
71514621,3419,32693,419002,0,0,0,0,0,0,0,0,0,0
63257513,9958,132919,396417,2,0,0,0,0,0,0,0,0,0
69133389,4293,111692,272898,0,0,0,0,0,0,0,0,0,0
69939661,9935,61738,290107,0,0,0,0,0,0,0,0,0,0
52457395,5462,33591,465596,0,0,0,0,0,0,0,0,0,0
80595136,13399,34402,321965,0,0,0,0,0,0,0,0,0,0
69439593,1221,9693,366045,1,0,0,0,0,0,0,0,0,0
63002934,9635,7027,510440,0,0,0,0,0,0,0,0,0,0
63981932,775,11642,508402,1,0,0,0,0,0,0,0,0,0
63195597,6104,10061,483879,0,0,0,0,0,0,0,0,0,0
65811411,1013,7215,466834,0,0,0,0,0,0,0,0,0,0
61600408,883,10296,501776,0,0,0,0,0,0,0,0,0,0
60872392,3346,10821,519073,0,0,0,0,0,0,0,0,0,0
67989627,6642,5097,489387,0,0,0,0,0,0,0,0,0,0
66396805,560,6005,473810,0,0,0,0,0,0,0,0,0,0
64025141,930,7790,522023,0,0,0,0,0,0,0,0,0,0
67198445,5121,10607,504422,1,0,0,0,0,0,0,0,0,0
61273488,544,13271,501954,0,0,0,0,0,0,0,0,0,0
64157800,3663,30350,505538,0,0,0,0,0,0,0,0,0,0
65210537,526,9809,461481,0,0,0,0,0,0,0,0,0,0
66858058,6823,5443,498511,0,0,0,0,0,0,0,0,0,0
63865026,2336,8522,458119,1,0,0,5,65536,2,0,4262573,2432333,0
70321386,702,5696,470040,0,0,0,0,0,0,0,0,0,0
60383138,5481,12588,445772,0,0,0,0,0,0,0,0,0,0
64784664,1084,49341,387149,0,0,0,0,0,0,0,0,0,0
67200299,18205,5848,176718,0,0,0,0,0,0,0,0,0,0
84333195,8895,10088,184238,6,0,0,0,0,0,0,0,0,0
57120477,3650,5880,210766,0,0,0,3,40960,1,0,393811,302063,0
70696766,36539,156032,166951,0,0,0,0,0,0,0,0,0,0
69925818,20489,6078,286347,1,0,0,0,0,0,0,0,0,0
71496218,241,3469,410191,0,0,0,0,0,0,0,0,0,0
69142000,115,3399,417322,0,0,0,0,0,0,0,0,0,0
69937204,5318,31163,406446,1,0,0,0,0,0,0,0,0,0
70968376,597,3328,442925,0,0,0,0,0,0,0,0,0,0
68701992,349,3955,435936,0,0,0,0,0,0,0,0,0,0
66136876,1053,22980,397469,0,0,0,0,0,0,0,0,0,0
69787256,218,3423,400097,0,0,0,0,0,0,0,0,0,0
68497210,252,7266,419980,0,0,0,1,4096,0,0,2731878,0,0
68526409,474,6169,413929,0,0,0,0,0,0,0,0,0,0
66981186,5334,2935,435378,0,0,0,0,0,0,0,0,0,0
86600036,702,12326,450125,1,0,0,0,0,0,0,0,0,0
88166559,533,3764,218922,0,0,0,0,0,0,0,0,0,0
87034329,238,3738,181747,0,0,0,0,0,0,0,0,0,0
90469062,445,5692,171924,1,0,0,0,0,0,0,0,0,0
89720178,323,4411,173407,0,0,0,0,0,0,0,0,0,0
88104614,255,3463,183727,0,0,0,0,0,0,0,0,0,0
88777461,329,5063,183332,0,0,0,0,0,0,0,0,0,0
85369983,309,3343,182843,0,0,0,1,4096,0,0,111790,0,0
87759684,4513,9775,180488,1,0,0,0,0,0,0,0,0,0
88871333,559,8818,188966,1,0,0,0,0,0,0,0,0,0
90103460,226,3582,190189,0,0,0,0,0,0,0,0,0,0
88351865,170,9749,186412,0,0,0,0,0,0,0,0,0,0
86839532,686,5870,166433,0,0,0,1,32768,0,0,3624329,0,0
86964738,3392,3999,191681,0,0,0,0,0,0,0,0,0,0
88224554,254,3776,201028,0,0,0,0,0,0,0,0,0,0
87485767,482,5015,203622,1,0,0,0,0,0,0,0,0,0
86043857,152,3604,210708,0,0,0,0,0,0,0,0,0,0
88864503,327,3315,198210,0,0,0,0,0,0,0,0,0,0
85301593,757,19270,184126,0,0,0,0,0,0,0,0,0,0
85169880,232,4087,188714,0,0,0,0,0,0,0,0,0,0
88368074,3235,6257,179691,0,0,0,0,0,0,0,0,0,0
86157194,2536,3411,186147,0,0,0,0,0,0,0,0,0,0
89054243,6297,6870,192016,0,0,0,0,0,0,0,0,0,0
88981855,432,5633,182531,0,0,0,0,0,0,0,0,0,0
84971549,277,3861,209276,0,0,0,0,0,0,0,0,0,0
87499570,249,7030,203793,0,0,0,0,0,0,0,0,0,0
87708978,309,6457,210296,0,0,0,0,0,0,0,0,0,0
87678105,5439,3732,211638,0,0,0,0,0,0,0,0,0,0
85832677,199,3384,204609,0,0,0,0,0,0,0,0,0,0
84760574,287,12337,205635,0,0,0,0,0,0,0,0,0,0
86780646,121,3674,193595,0,0,0,0,0,0,0,0,0,0
87500236,172,3267,194573,0,0,0,0,0,0,0,0,0,0
83393566,5018,5209,195998,0,0,0,0,0,0,0,0,0,0
87884991,489,3454,205760,0,0,0,0,0,0,0,0,0,0
88345490,361,8605,203311,0,0,0,0,0,0,0,0,0,0
83316066,1081,12257,212699,0,0,0,0,0,0,0,0,0,0
80784793,3611,3622,205646,0,0,0,0,0,0,0,0,0,0
87815007,620,12847,208317,0,0,0,0,0,0,0,0,0,0
82874402,297,8608,192462,0,0,0,0,0,0,0,0,0,0
88063703,159,3815,167810,0,0,0,0,0,0,0,0,0,0
85084611,623,7786,200282,0,0,0,0,0,0,0,0,0,0
83674604,3321,3398,224138,0,0,0,0,0,0,0,0,0,0
87342451,224,3564,211718,0,0,0,0,0,0,0,0,0,0
85647877,641,7771,205526,0,0,0,0,0,0,0,0,0,0
86719703,232,3132,200259,0,0,0,0,0,0,0,0,0,0
86837894,147,3756,212722,1,0,0,0,0,0,0,0,0,0
79727688,733,10020,214715,0,0,0,0,0,0,0,0,0,0
88297019,256,3267,199287,0,0,0,0,0,0,0,0,0,0
89935332,170,3990,199202,0,0,0,0,0,0,0,0,0,0
70140462,12371,5424,186102,0,0,0,0,0,0,0,0,0,0
71952083,541,54620,227999,0,0,0,0,0,0,0,0,0,0
70463122,310,6938,447799,0,0,0,0,0,0,0,0,0,0
71657091,170,8514,437573,2,0,0,0,0,0,0,0,0,0
72970710,101,3184,437688,0,0,0,0,0,0,0,0,0,0
69932375,339,6074,429696,0,0,0,0,0,0,0,0,0,0
57718606,5066,4350,407672,2,0,0,0,0,0,0,0,0,0
69195437,122,3273,422524,0,0,0,0,0,0,0,0,0,0
70114990,3065,48890,379740,0,0,0,0,0,0,0,0,0,0
70250567,547,4085,469937,0,0,0,0,0,0,0,0,0,0
72697658,73,3102,462964,0,0,0,0,0,0,0,0,0,0
72175582,357,6723,463704,0,0,0,0,0,0,0,0,0,0
72226746,164,3245,437862,0,0,0,0,0,0,0,0,0,0
72308885,206,3408,448906,0,0,0,0,0,0,0,0,0,0
63747229,5494,6093,447347,1,0,0,0,0,0,0,0,0,0
69147246,605,4639,451506,0,0,0,0,0,0,0,0,0,0
71226346,235,3445,456353,0,0,0,0,0,0,0,0,0,0
67212024,5154,24013,448192,1,0,0,0,0,0,0,0,0,0
69584488,312,4081,436070,0,0,0,0,0,0,0,0,0,0
70057241,1019,3442,459586,0,0,0,0,0,0,0,0,0,0
69278393,8201,9102,444942,0,0,0,0,0,0,0,0,0,0
70847386,296,3330,460331,0,0,0,0,0,0,0,0,0,0
71812176,4135,8061,459361,0,0,0,0,0,0,0,0,0,0
59942447,5908,3278,422229,0,0,0,0,0,0,0,0,0,0
66019115,394,8741,428006,0,0,0,0,0,0,0,0,0,0
73400389,4738,17189,471190,1,0,0,0,0,0,0,0,0,0
72055451,1008,3681,444930,0,0,0,0,0,0,0,0,0,0
72824665,430,3360,423984,0,0,0,0,0,0,0,0,0,0
70573103,439,5519,450793,1,0,0,0,0,0,0,0,0,0
69850328,258,3751,466680,0,0,0,0,0,0,0,0,0,0
103008220,337,3427,459194,1,0,0,0,0,0,0,0,0,0
104947643,417,10150,174968,1,0,0,0,0,0,0,0,0,0
101769318,276,3892,105448,0,0,0,0,0,0,0,0,0,0
102092092,5711,3453,107916,0,0,0,0,0,0,0,0,0,0
98578450,4711,5242,106292,1,0,0,0,0,0,0,0,0,0
100884653,287,8012,138282,0,0,0,0,0,0,0,0,0,0
106587793,264,3755,111597,0,0,0,0,0,0,0,0,0,0
101694464,404,5619,102001,0,0,0,0,0,0,0,0,0,0
96308902,198,3914,107785,0,0,0,0,0,0,0,0,0,0
105161911,3633,9929,124623,0,0,0,0,0,0,0,0,0,0
99339527,1306,3838,119997,0,0,0,0,0,0,0,0,0,0
104316331,332,7993,116944,0,0,0,0,0,0,0,0,0,0
100681203,3700,65227,119175,0,0,0,0,0,0,0,0,0,0
102820985,5875,3876,129567,0,0,0,0,0,0,0,0,0,0
102128989,320,3782,132011,0,0,0,0,0,0,0,0,0,0
82999934,5881,15942,120440,0,0,0,0,0,0,0,0,0,0
96188626,202,3599,125214,1,0,0,0,0,0,0,0,0,0
99680438,145,6576,116573,0,1,32768,0,0,0,228763,0,0,0
96807652,3599,30755,119693,0,0,0,0,0,0,0,0,0,0
103807551,5727,3555,116338,0,5,122880,0,0,0,506391,0,0,0
98956529,3731,3639,102255,0,0,0,0,0,0,0,0,0,0
99051941,3357,10001,97513,0,8,131072,0,0,0,535162,0,0,0
98770583,462,9276,123678,0,4,106496,0,0,0,432310,0,0,0
